Standard name	Systematic name
YHR213W-A	YHR213W-A
YHR213W-B	YHR213W-B
YHR214C-D	YHR214C-D
YHR214C-E	YHR214C-E
YHR214W	YHR214W
YHR214W-A	YHR214W-A
YHR217C	YHR217C
YHR218W	YHR218W
YHR218W-A	YHR218W-A
YHR219C-A	YHR219C-A
YHR219W	YHR219W
YIL001W	YIL001W
YIA1W	YIL001W
YIL002W-A	YIL002W-A
YIL012W	YIL012W
YIL014C-A	YIL014C-A
YIL020C-A	YIL020C-A
YIL021C-A	YIL021C-A
YIL024C	YIL024C
YIL025C	YIL025C
YIL028W	YIL028W
YIL029C	YIL029C
YIL029W-A	YIL029W-A
YIL030W-A	YIL030W-A
YIL032C	YIL032C
YIL046W-A	YIL046W-A
YIL047C-A	YIL047C-A
YIL054W	YIL054W
YIL055C	YIL055C
YIL058W	YIL058W
YIL059C	YIL059C
YIL060W	YIL060W
YIL066W-A	YIL066W-A
YIL067C	YIL067C
YIL068W-A	YIL068W-A
YIL071W-A	YIL071W-A
YIL077C	YIL077C
YIL086C	YIL086C
YIL089W	YIL089W
YIL092W	YIL092W
YIL100C-A	YIL100C-A
YIL100W	YIL100W
YIL102C	YIL102C
YIL102C-A	YIL102C-A
YIL105W-A	YIL105W-A
YIL108W	YIL108W
YIL115W-A	YIL115W-A
YIL134C-A	YIL134C-A
YIL141W	YIL141W
YIL142C-A	YIL142C-A
YIL152W	YIL152W
YIL156W-A	YIL156W-A
YIL156W-B	YIL156W-B
YIL161W	YIL161W
YIL163C	YIL163C
YIL165C	YIL165C
YI9402.10AC	YIL165C
YIL166C	YIL166C
YIL168W	YIL168W
YI9402.08A	YIL168W
YIL169C	YIL169C
YI9402.07C	YIL169C
YIL171W-A	YIL171W-A
YIL171W	YIL171W
YI9402.06A	YIL171W
YIL174W	YIL174W
YIL175W	YIL175W
YIL177C	YIL177C
YIL177W-A	YIL177W-A
YIR007W	YIR007W
YIB7W	YIR007W
YIR014W	YIR014W
YIR016W	YIR016W
YIR017W-A	YIR017W-A
YIR018C-A	YIR018C-A
YIR020C	YIR020C
YIR020C-B	YIR020C-B
YIR020W-A	YIR020W-A
YIR020W-B	YIR020W-A
YIR021W-A	YIR021W-A
YIR023C-A	YIR023C-A
YIR030W-A	YIR030W-A
YIR035C	YIR035C
YIR036W-A	YIR036W-A
YIR040C	YIR040C
YIR042C	YIR042C
YIR043C	YIR043C
YI8224.05C	YIR043C
YIR044C	YIR044C
YJL007C	YJL007C
J1379	YJL007C
YJL009W	YJL009W
J1369	YJL009W
YJL015C	YJL015C
J1331	YJL015C
YJL016W	YJL016W
J1320	YJL016W
J1326	YJL016W
YJL017W	YJL016W
YJL020W-A	YJL020W-A
YJL022W	YJL022W
J1284	YJL022W
YJL026C-A	YJL026C-A
YJL027C	YJL027C
J1269	YJL027C
YJL028W	YJL028W
J1267	YJL028W
YJL032W	YJL032W
J1252	YJL032W
YJL043W	YJL043W
J1204	YJL043W
YJL045W	YJL045W
J1194	YJL045W
YJL047C-A	YJL047C-A
YJL049W	YJL049W
J1162	YJL049W
YJL052C-A	YJL052C-A
YJL055W	YJL055W
J1148	YJL055W
YJL064W	YJL064W
HRC131	YJL064W
J1120	YJL064W
YJL067W	YJL067W
HRA116	YJL067W
J1107	YJL067W
YJL068C	YJL068C
HRE299	YJL068C
J1102	YJL068C
YJL070C	YJL070C
HRD888	YJL070C
J1095	YJL070C
YJL077W-A	YJL077W-A
YJL077W-B	YJL077W-B
YJL086C	YJL086C
J0930	YJL086C
YJL107C	YJL107C
J0813	YJL107C
YJL118W	YJL118W
J0742	YJL118W
YJL119C	YJL119C
J0738	YJL119C
YJL120W	YJL120W
J0734	YJL120W
YJL127C-B	YJL127C-B
YJL127W-A	YJL127W-A
YJL127W-B	YJL127W-A
YJL132W	YJL132W
J0678	YJL132W
YJL133C-A	YJL133C-A
YJL135W	YJL135W
J0666	YJL135W
YJL136W-A	YJL136W-A
YJL144W	YJL144W
J0646	YJL144W
YJL150W	YJL150W
J0632	YJL150W
YJL152W	YJL152W
J0628	YJL152W
YJL156W-A	YJL156W-A
YJL163C	YJL163C
J0544	YJL163C
YJL169W	YJL169W
J0517	YJL169W
YJL171C	YJL171C
J0512	YJL171C
YJL175W	YJL175W
J0502	YJL175W
YJL181W	YJL181W
J0435	YJL181W
YJL182C	YJL182C
J0430	YJL182C
YJL193W	YJL193W
J0349	YJL193W
YJL195C	YJL195C
J0345	YJL195C
YJL197C-A	YJL197C-A
YJL202C	YJL202C
J0323	YJL202C
YJL206C	YJL206C
J0316	YJL206C
YJL211C	YJL211C
HRD147	YJL211C
J0238	YJL211C
YJL213W	YJL213W
HRC331	YJL213W
J0234	YJL213W
YJL215C	YJL215C
HRE119	YJL215C
J0231	YJL215C
YJL218W	YJL218W
HRA196	YJL218W
J0224	YJL218W
YJL220W	YJL220W
HRC150	YJL220W
J0220	YJL220W
YJL222W-A	YJL222W-A
YJL222W-B	YJL222W-B
YJL225C	YJL225C
HRF393/HRD1054	YJL225C
HRF393/HRD732	YJL225C
J0202	YJL225C
YJL225W-A	YJL225W-A
YJR005C-A	YJR005C-A
YJR008W	YJR008W
J1431	YJR008W
YJR83.9	YJR008W
YJR011C	YJR011C
J1438	YJR011C
YJR83.26	YJR011C
YJR012C	YJR012C
J1440	YJR012C
YJR83.25	YJR012C
YJR015W	YJR015W
J1448	YJR015W
YJR018W	YJR018W
J1454	YJR018W
YJR83.14	YJR018W
YJR020W	YJR020W
J1458	YJR020W
YJR83.15	YJR020W
YJR023C	YJR023C
J1470	YJR023C
YJR83.19	YJR023C
YJR030C	YJR030C
J1575L	YJR030C
YJR037W	YJR037W
J1610	YJR037W
YJR038C	YJR038C
J1612	YJR038C
YJR039W	YJR039W
J1614	YJR039W
YJR054W	YJR054W
J1669	YJR054W
YJR056C	YJR056C
J1710	YJR056C
YJR061W	YJR061W
J1736	YJR061W
YJR071W	YJR071W
J1818	YJR071W
YJR079W	YJR079W
J1843	YJR079W
YJR085C	YJR085C
J1863	YJR085C
YJR087W	YJR087W
J1870	YJR087W
YJR096W	YJR096W
J1926	YJR096W
YJR098C	YJR098C
J1936	YJR098C
YJR107C-A	YJR107C-A
YJR107W	YJR107W
J1983	YJR107W
YJR111C	YJR111C
J2009	YJR111C
YJR112W-A	YJR112W-A
YJR114W	YJR114W
J2024	YJR114W
YJR115W	YJR115W
J2027	YJR115W
YJR120W	YJR120W
J2039	YJR120W
YJR124C	YJR124C
J2046	YJR124C
YJR128W	YJR128W
J2059	YJR128W
YJR140W-A	YJR140W-A
YJR141W	YJR141W
J2166	YJR141W
YJR142W	YJR142W
J2171	YJR142W
YJR146W	YJR146W
J2200	YJR146W
YJR149W	YJR149W
J2213	YJR149W
YJR151W-A	YJR151W-A
YJR154W	YJR154W
J2240	YJR154W
YJR157W	YJR157W
J2255	YJR157W
YJR162C	YJR162C
J2420	YJR162C
YKL018C-A	YKL018C-A
YKL023C-A	YKL023C-A
YKL023W	YKL023W
YKL030W	YKL030W
YKL243	YKL030W
YKL031W	YKL031W
YKL244	YKL031W
YKL033W-A	YKL033W-A
YKL036C	YKL036C
YKL249	YKL036C
YKL044W	YKL044W
YKL257	YKL044W
YKL050C	YKL050C
YKL263	YKL050C
YKL301	YKL050C
YKL053W	YKL053W
YKL307	YKL053W
YKL063C	YKL063C
YKL327	YKL063C
YKL065W-A	YKL065W-A
YKL066W	YKL066W
YKL332	YKL066W
YKL068W-A	YKL068W-A
YKL069W	YKL069W
YKL340	YKL069W
YKL070W	YKL070W
YKL343	YKL070W
YKL071W	YKL071W
YKL075C	YKL075C
YKL077W	YKL077W
YKL083W	YKL083W
YKL091C	YKL091C
YKL096C-B	YKL096C-B
YKL097C	YKL097C
YKL445	YKL097C
YKL100C	YKL100C
YKL450	YKL100C
YKL100W-A	YKL100W-A
YKL102C	YKL102C
YKL454	YKL102C
YKL106C-A	YKL106C-A
YKL107W	YKL107W
YKL462	YKL107W
YKL111C	YKL111C
YKL115C	YKL115C
YKL118W	YKL118W
YKL123W	YKL123W
YKL131W	YKL131W
YKL133C	YKL133C
YKL136W	YKL136W
YKL145W-A	YKL145W-A
YKL147C	YKL147C
YKL601	YKL147C
YKL151C	YKL151C
YKL606	YKL151C
YKL153W	YKL153W
YKL608	YKL153W
YKL156C-A	YKL156C-A
YKL162C-A	YKL162C-A
YKL162C	YKL162C
YKL616	YKL162C
YKL165C-A	YKL165C-A
YKL169C	YKL169C
YKL633	YKL169C
YKL177W	YKL177W
YKL183C-A	YKL183C-A
YKL187C	YKL187C
YKL202W	YKL202W
YKL222C	YKL222C
YKL223W	YKL223W
YKL225W	YKL225W
YKR005C	YKR005C
YK104	YKR005C
YKR011C	YKR011C
YK110	YKR011C
YKR012C	YKR012C
YKR015C	YKR015C
YKR018C	YKR018C
YKR023W	YKR023W
YKR032W	YKR032W
YKR033C	YKR033C
YKR040C	YKR040C
YKR041W	YKR041W
YKR045C	YKR045C
YKR047W	YKR047W
YKR051W	YKR051W
YKR070W	YKR070W
YKR073C	YKR073C
YKR075C	YKR075C
YKR075W-A	YKR075W-A
YKR078W	YKR078W
YKR104W	YKR104W
YLL006W-A	YLL006W-A
YLL007C	YLL007C
L1353	YLL007C
YLL017W	YLL017W
L1305	YLL017W
YLL019W-A	YLL019W-A
YLL020C	YLL020C
L1219	YLL020C
YLL032C	YLL032C
YLL037W	YLL037W
L0910	YLL037W
YLL044W	YLL044W
L0725	YLL044W
YLL047W	YLL047W
L0709	YLL047W
YLL053C	YLL053C
L0587	YLL053C
YLL054C	YLL054C
L0584	YLL054C
YLL056C	YLL056C
L0575	YLL056C
YLL058W	YLL058W
L0569	YLL058W
YLL059C	YLL059C
L0563	YLL059C
YLL065W	YLL065W
L0536	YLL065W
YLL066C	YLL066C
L0519	YLL066C
L0532	YLL066C
YLL066W-A	YLL066W-A
YLL066W-B	YLL066W-B
YLL067C	YLL067C
L0111	YLL067C
L0503	YLL067C
L0509	YLL067C
YLL067W-A	YLL067W-A
YLR001C	YLR001C
L1388	YLR001C
YLR012C	YLR012C
YLR030W	YLR030W
YLR031W	YLR031W
YLR036C	YLR036C
YLR040C	YLR040C
YLR041W	YLR041W
L1925	YLR041W
YLR042C	YLR042C
YLR046C	YLR046C
L2111	YLR046C
YLR049C	YLR049C
L2121	YLR049C
YLR050C	YLR050C
L2125	YLR050C
YLR053C	YLR053C
L2137	YLR053C
YLR076C	YLR076C
L2345	YLR076C
YLR099W-A	YLR099W-A
YLR101C	YLR101C
L2705	YLR101C
YLR108C	YLR108C
L2913	YLR108C
YLR111W	YLR111W
L2925	YLR111W
L9354.4	YLR111W
YLR112W	YLR112W
L2928	YLR112W
L9354.3	YLR112W
YLR118C	YLR118C
L2955	YLR118C
YLR120W-A	YLR120W-A
YLR122C	YLR122C
L2967	YLR122C
L9233.11	YLR122C
YLR123C	YLR123C
L2970	YLR123C
YLR124W	YLR124W
L2973	YLR124W
L9233.4	YLR124W
YLR125W	YLR125W
L3101	YLR125W
YLR126C	YLR126C
L3105	YLR126C
YLR140W	YLR140W
L3162	YLR140W
YLR146W-A	YLR146W-A
YLR149C	YLR149C
YLR149C-A	YLR149C-A
YLR152C	YLR152C
L9634.9	YLR152C
YLR154C-G	YLR154C-G
smORF421	YLR154C-G
YLR154C-H	YLR154C-H
smORF494	YLR154C-H
SR15	YLR154C-H
YLR154W-B	YLR154W-B
smORF398	YLR154W-B
YLR154W-F	YLR154W-F
YLR156C-A	YLR156C-A
YLR156W	YLR156W
L9632.3	YLR156W
YLR157C-C	YLR157C-C
YLR157W-D	YLR157W-D
YLR157W-E	YLR157W-E
YLR159C-A	YLR159C-A
YLR159W	YLR159W
L9632.4	YLR159W
YLR161W	YLR161W
L9632.5	YLR161W
YLR162W	YLR162W
YLR163W-A	YLR163W-A
YLR169W	YLR169W
YLR171W	YLR171W
YLR173W	YLR173W
YLR177W	YLR177W
YLR179C	YLR179C
L9470.20	YLR179C
YLR184W	YLR184W
L9470.7	YLR184W
YLR194C	YLR194C
YLR198C	YLR198C
YLR202C	YLR202C
YLR217W	YLR217W
L8167.25	YLR217W
YLR222C-A	YLR222C-A
smORF499	YLR222C-A
YLR224W	YLR224W
YLR225C	YLR225C
YLR230W	YLR230W
YLR232W	YLR232W
YLR235C	YLR235C
YLR236C	YLR236C
YLR252W	YLR252W
YLR255C	YLR255C
YLR257W	YLR257W
YLR264C-A	YLR264C-A
YLR269C	YLR269C
YLR271W	YLR271W
YLR278C	YLR278C
L8003.10	YLR278C
YLR279W	YLR279W
L8003.10A	YLR279W
YLR280C	YLR280C
YLR281C	YLR281C
YLR282C	YLR282C
L8003.11A	YLR282C
YLR283W	YLR283W
YLR285C-A	YLR285C-A
YLR286W-A	YLR286W-A
YLR287C	YLR287C
YLR294C	YLR294C
L8003.19A	YLR294C
YLR296W	YLR296W
L8003.6	YLR296W
YLR297W	YLR297W
YLR299C-A	YLR299C-A
YLR302C	YLR302C
YLR307C-A	YLR307C-A
YLR311C	YLR311C
L8543.10	YLR311C
YLR317W	YLR317W
YLR326W	YLR326W
YLR334C	YLR334C
L8300.11	YLR334C
YLR339C	YLR339C
YLR342W-A	YLR342W-A
YLR345W	YLR345W
YLR346C	YLR346C
YLR347W-A	YLR347W-A
YLR349W	YLR349W
YLR352W	YLR352W
YLR358C	YLR358C
YLR361C-A	YLR361C-A
YLR363W-A	YLR363W-A
YLR364C-A	YLR364C-A
YLR365W	YLR365W
L8039.8	YLR365W
YLR366W	YLR366W
L8039.7	YLR366W
YLR374C	YLR374C
YLR379W	YLR379W
YLR399W-A	YLR399W-A
YLR400W	YLR400W
L8084.6	YLR400W
YLR402W	YLR402W
L8084.5	YLR402W
YLR406C-A	YLR406C-A
YLR407W	YLR407W
YLR412C-A	YLR412C-A
YLR413W	YLR413W
YLR415C	YLR415C
YLR416C	YLR416C
L9931.9	YLR416C
YLR419W	YLR419W
YLR422W	YLR422W
YLR428C	YLR428C
YLR434C	YLR434C
YLR437C-A	YLR437C-A
YLR444C	YLR444C
YLR446W	YLR446W
YLR455W	YLR455W
YLR456W	YLR456W
YLR458W	YLR458W
YLR460C	YLR460C
L9122.7	YLR460C
YLR462W	YLR462W
YLR463C	YLR463C
JND183	YLR463C
L9001	YLR463C
YLR464W	YLR464W
YLR466C-A	YLR466C-A
YLR466C-B	YLR466C-B
YLR467C-A	YLR467C-A
YML002W	YML002W
YM8270.01	YML002W
YM9571.17	YML002W
YML003W	YML003W
YM9571.16	YML003W
YML007C-A	YML007C-A
YML009C-A	YML009C-A
YML009W-B	YML009W-B
YML010W-A	YML009W-B
YML012C-A	YML012C-A
YML013C-A	YML012C-A
YML018C	YML018C
YML020W	YML020W
YML031C-A	YML031C-A
YML034C-A	YML034C-A
YML037C	YML037C
YML047W-A	YML047W-A
YML053C	YML053C
YM9958.09C	YML053C
YML054C-A	YML054C-A
YML057C-A	YML057C-A
YML058C-A	YML057C-A
YML079W	YML079W
YML082W	YML082W
YML083C	YML083C
YML084W	YML084W
YML089C	YML089C
YML090W	YML090W
YML094C-A	YML094C-A
YML095C-A	YML094C-A
YML096W	YML096W
YML099W-A	YML099W-A
YML100W-A	YML099W-A
YML100W-A	YML100W-A
YML101C-A	YML101C-A
YML102C-A	YML101C-A
YML108W	YML108W
YM8339.11	YML108W
YML116W-A	YML116W-A
YML117W-A	YML116W-A
YML119W	YML119W
YM7056.07	YML119W
YML122C	YML122C
YM7056.04C	YML122C
YML131W	YML131W
YM4987.04	YML131W
YML133C	YML133C
YM4987.01C	YML133C
YM4987.02C	YML133C
YML133W-A	YML133W-A
YML133W-B	YML133W-B
YMR001C-A	YMR001C-A
YMR007W	YMR007W
YM8270.09	YMR007W
YMR010W	YMR010W
YM8270.13	YMR010W
YMR013C-A	YMR013C-A
YMR013W-A	YMR013W-A
YMR018W	YMR018W
YM9711.06	YMR018W
YMR027W	YMR027W
YM9711.17	YMR027W
YMR030W-A	YMR030W-A
YMR031W-A	YMR031W-A
YMR034C	YMR034C
YM9973.08C	YMR034C
YMR046W-A	YMR046W-A
YMR052C-A	YMR052C-A
YMR057C	YMR057C
YM9796.10C	YMR057C
YMR074C	YMR074C
YM9916.13C	YMR074C
YMR075C-A	YMR075C-A
YMR082C	YMR082C
YM9582.07C	YMR082C
YMR084W	YMR084W
YMR085W	YMR085W
YMR086C-A	YMR086C-A
YMR087W	YMR087W
YM9582.12	YMR087W
YMR090W	YMR090W
YM9582.15	YMR090W
YMR099C	YMR099C
YM6543.06C	YMR099C
YMR102C	YMR102C
YM6228.01C	YMR102C
YM6543.09C	YMR102C
YM9718.01C	YMR102C
YMR103C	YMR103C
YM9718.02C	YMR103C
YMR105W-A	YMR105W-A
YMR111C	YMR111C
YM9718.10C	YMR111C
YMR114C	YMR114C
YM9718.13C	YMR114C
YMR119W-A	YMR119W-A
YMR122C	YMR122C
YM8564.04C	YMR122C
YMR122W-A	YMR122W-A
YMR124W	YMR124W
YM8564.06	YMR124W
YMR130W	YMR130W
YM9553.06	YMR130W
YMR134W	YMR134W
YM9375.03	YMR134W
YMR135W-A	YMR135W-A
YMR141C	YMR141C
YM9375.10C	YMR141C
YMR141W-A	YMR141W-A
smORF532	YMR141W-A
YMR144W	YMR144W
YM9375.13	YMR144W
YMR147W	YMR147W
YM9375.17	YMR147W
YMR153C-A	YMR153C-A
YMR155W	YMR155W
YM8520.04	YMR155W
YMR158C-A	YMR158C-A
YMR158W-B	YMR158W-B
YMR158W-A	YMR158W-B
YMR160W	YMR160W
YM8520.09	YMR160W
YMR166C	YMR166C
YM8520.15C	YMR166C
YMR172C-A	YMR172C-A
YMR173W-A	YMR173W-A
YMR175W-A	YMR175W-A
YMR178W	YMR178W
YM8010.08	YMR178W
YMR181C	YMR181C
YM8010.11C	YMR181C
YMR182W-A	YMR182W-A
YMR187C	YMR187C
YM8010.17C	YMR187C
YMR193C-A	YMR193C-A
YMR194C-A	YMR194C-A
YMR196W	YMR196W
YM9646.09	YMR196W
YMR206W	YMR206W
YM8325.07	YMR206W
YMR209C	YMR209C
YM8261.03C	YMR209C
YMR210W	YMR210W
YM8261.04	YMR210W
YMR226C	YMR226C
YM9959.08C	YMR226C
YMR230W-A	YMR230W-A
YMR242W-A	YMR242W-A
YMR244W	YMR244W
YM9408.06	YMR244W
YMR245W	YMR245W
YM9408.07	YMR245W
YMR247W-A	YMR247W-A
YMR252C	YMR252C
YM9920.06C	YMR252C
YMR253C	YMR253C
YM9920.07C	YMR253C
YMR254C	YMR254C
YM9920.08C	YMR254C
YMR262W	YMR262W
YM8156.04	YMR262W
YMR265C	YMR265C
YM8156.07C	YMR265C
YMR272W-A	YMR272W-A
YMR272W-B	YMR272W-B
YMR279C	YMR279C
YM8021.05C	YMR279C
YMR290W-A	YMR290W-A
YMR294W-A	YMR294W-A
YMR295C	YMR295C
YMR304C-A	YMR304C-A
YMR306C-A	YMR306C-A
YMR307C-A	YMR307C-A
smORF544	YMR307C-A
YMR310C	YMR310C
YM9924.02C	YMR310C
YMR315W-A	YMR315W-A
YMR315W	YMR315W
YM9924.07	YMR315W
YMR316C-A	YMR316C-A
YMR316C-B	YMR316C-B
YMR317W	YMR317W
YM9924.09	YMR317W
YMR320W	YMR320W
YM9924.12	YMR320W
YMR321C	YMR321C
YM9924.13C	YMR321C
YMR324C	YMR324C
YM9924.16C	YMR324C
YMR326C	YMR326C
YNL010W	YNL010W
N2866	YNL010W
YNL011C	YNL011C
N2862	YNL011C
YNL013C	YNL013C
N2854	YNL013C
YNL017C	YNL017C
N2834	YNL017C
YNL018C	YNL018C
N2831	YNL018C
YNL019C	YNL019C
N2827	YNL019C
YNL028W	YNL028W
N2758	YNL028W
YNL033W	YNL033W
N2743	YNL033W
YNL034W	YNL034W
N2740	YNL034W
YNL035C	YNL035C
N2730	YNL035C
YNL040W	YNL040W
N2679	YNL040W
YNL042W-B	YNL042W-B
YNL043C	YNL043C
N2655	YNL043C
YNL046W	YNL046W
N2530	YNL046W
YNL050C	YNL050C
N2485	YNL050C
YNL2485C	YNL050C
YNL057W	YNL057W
N2436	YNL057W
YNL2436P	YNL057W
YNL058C	YNL058C
N2433	YNL058C
YNL2433C	YNL058C
YNL067W-A	YNL067W-A
YNL067W-B	YNL067W-A
YNL067W-B	YNL067W-B
YNL067W-A	YNL067W-B
YNL089C	YNL089C
N2242	YNL089C
YNL092W	YNL092W
N2227	YNL092W
YNL095C	YNL095C
N2215	YNL095C
YNL097C-B	YNL097C-B
YNL097C-A	YNL097C-B
YNL097W-A	YNL097W-A
YNL103W-A	YNL103W-A
YNL108C	YNL108C
N1962	YNL108C
YNL109W	YNL109W
N1958	YNL109W
YNL114C	YNL114C
N1934	YNL114C
YNL115C	YNL115C
N1929	YNL115C
YNL120C	YNL120C
N1909	YNL120C
YNL122C	YNL122C
N1901	YNL122C
YNL134C	YNL134C
N1214	YNL134C
N1847	YNL134C
YNL140C	YNL140C
N1830	YNL140C
YNL143C	YNL143C
N1206	YNL143C
N1795	YNL143C
YNL144C	YNL144C
N1205	YNL144C
N1790	YNL144C
YNL144W-A	YNL144W-A
YNL146C-A	YNL146C-A
YNL146W	YNL146W
N1203	YNL146W
N1785	YNL146W
YNL150W	YNL150W
N1773	YNL150W
YNL162W-A	YNL162W-A
YNL165W	YNL165W
N1710	YNL165W
YNL170W	YNL170W
N1688	YNL170W
YNL171C	YNL171C
N1684	YNL171C
YNL174W	YNL174W
N1669	YNL174W
YNL179C	YNL179C
N1648	YNL179C
YNL181W	YNL181W
N1640	YNL181W
YNL184C	YNL184C
N1627	YNL184C
YNL190W	YNL190W
N1415	YNL190W
YNL193W	YNL193W
N1400	YNL193W
YNL194C	YNL194C
N1394	YNL194C
YNL195C	YNL195C
N1390	YNL195C
YNL198C	YNL198C
N1378	YNL198C
YNL200C	YNL200C
N1370	YNL200C
YNL203C	YNL203C
N1358	YNL203C
YNL205C	YNL205C
N1350	YNL205C
YNL208W	YNL208W
N1338	YNL208W
YNL217W	YNL217W
N1306	YNL217W
YNL226W	YNL226W
N1259	YNL226W
YNL228W	YNL228W
N1249	YNL228W
YNL234W	YNL234W
N1142	YNL234W
YNL235C	YNL235C
N1139	YNL235C
YNL247W	YNL247W
N0885	YNL247W
YNL260C	YNL260C
N0838	YNL260C
YNL266W	YNL266W
N0800	YNL266W
YNL276C	YNL276C
N0621	YNL276C
YNL277W-A	YNL277W-A
YNL285W	YNL285W
N0552	YNL285W
YNL296W	YNL296W
N0459	YNL296W
YNL303W	YNL303W
N0415	YNL303W
YNL319W	YNL319W
N0343	YNL319W
YNL320W	YNL320W
N0342	YNL320W
YNL324W	YNL324W
N0332	YNL324W
YNL337W	YNL337W
N0172	YNL337W
YNL338W	YNL338W
N0170	YNL338W
YNL339W-A	YNL339W-A
YNL339W-B	YNL339W-B
YNR001W-A	YNR001W-A
YNR003W-A	YNR003W-A
YNR005C	YNR005C
N2036	YNR005C
YNR014W	YNR014W
N2060	YNR014W
YNR021W	YNR021W
N3216	YNR021W
YNR025C	YNR025C
N3235	YNR025C
YNR029C	YNR029C
N3260	YNR029C
YNR034W-A	YNR034W-A
YNR040W	YNR040W
N3407	YNR040W
YNR042W	YNR042W
N3423	YNR042W
YNR048W	YNR048W
N3453	YNR048W
YNR061C	YNR061C
N3523	YNR061C
YNR062C	YNR062C
N3527	YNR062C
YNR063W	YNR063W
N3531	YNR063W
YNR064C	YNR064C
N3535	YNR064C
YNR065C	YNR065C
N3539	YNR065C
YNR066C	YNR066C
N3543	YNR066C
YNR068C	YNR068C
N3551	YNR068C
YNR071C	YNR071C
N3605	YNR071C
YNR073C	YNR073C
N3810	YNR073C
YNR075C-A	YNR075C-A
YNR077C	YNR077C
N3830	YNR077C
YOL013W-A	YOL013W-A
YOL013W-B	YOL013W-B
YOL013W-A	YOL013W-B
YOL014W	YOL014W
YOL019W	YOL019W
YOL019W-A	YOL019W-A
YOL024W	YOL024W
YOL029C	YOL029C
YOL035C	YOL035C
O2109	YOL035C
YOL036W	YOL036W
YOL037C	YOL037C
O2101	YOL037C
YOL038C-A	YOL038C-A
YOL046C	YOL046C
O2030	YOL046C
YOL050C	YOL050C
O1284	YOL050C
YOL057W	YOL057W
O1232	YOL057W
YOL073C	YOL073C
YOL075C	YOL075C
YOL074C	YOL075C
YOL079W	YOL079W
O1105	YOL079W
YOL083C-A	YOL083C-A
YOL085C	YOL085C
950	YOL085C
YOL085W-A	YOL085W-A
YOL087C	YOL087C
O0944	YOL087C
YOL097W-A	YOL097W-A
NOL020W	YOL097W-A
YOL098C	YOL098C
HRF1037	YOL098C
YOL099C	YOL099C
O0786	YOL099C
YOL106W	YOL106W
O0751	YOL106W
YOL107W	YOL107W
YOL114C	YOL114C
HRE202	YOL114C
YOL118C	YOL118C
O0573	YOL118C
YOL131W	YOL131W
YOL134C	YOL134C
AOE129	YOL134C
O0508	YOL134C
YOL150C	YOL150C
AOE103	YOL150C
O0448	YOL150C
YOL153C	YOL153C
O0435/O0437/O0440	YOL153C
YOL155W-A	YOL155W-A
NOL049W	YOL155W-A
YOL159C	YOL159C
YOL159C-A	YOL159C-A
YOL160W	YOL160W
O0250	YOL160W
YOL162W	YOL162W
O0235	YOL162W
YOL163W	YOL163W
O0230	YOL163W
YOL164W-A	YOL164W-A
YOL166C	YOL166C
O0201	YOL166C
YOL166W-A	YOL166W-A
YOR008C-A	YOR008C-A
YOR008W-B	YOR008W-B
YOR011W-A	YOR011W-A
YOR012W	YOR012W
OR26.02	YOR012W
YOR015W	YOR015W
O2618	YOR015W
OR26.05	YOR015W
YOL303.5	YOR015W
YOR019W	YOR019W
OR26.09	YOR019W
YOR020W-A	YOR020W-A
YOR022C	YOR022C
OR26.12	YOR022C
YOR024W	YOR024W
O2648	YOR024W
OR26.14	YOR024W
YOL303.9	YOR024W
YOR029W	YOR029W
O2663	YOR029W
OR26.19	YOR029W
YOL303.13	YOR029W
YOR032W-A	YOR032W-A
YOR034C-A	YOR034C-A
NOR002C	YOR034C-A
YOR041C	YOR041C
O2760	YOR041C
YOR050C	YOR050C
O2790	YOR050C
YOR29-01	YOR050C
YOR053W	YOR053W
O2799	YOR053W
YOR29-04	YOR053W
YOR055W	YOR055W
O2803	YOR055W
YOR29-06	YOR055W
YOR059C	YOR059C
YOR29-10	YOR059C
YOR062C	YOR062C
YOR29-13	YOR062C
YOR072W-A	YOR072W-A
smORF598	YOR072W-A
YOR072W-B	YOR072W-B
YOR072W	YOR072W
O2937	YOR072W
YOR29-23	YOR072W
YOR073W-A	YOR073W-A
smORF601	YOR073W-A
YOR082C	YOR082C
O3113	YOR082C
YOR093C	YOR093C
YOR3170c	YOR093C
YOR097C	YOR097C
YOR3180c	YOR097C
YOR102W	YOR102W
O3208	YOR102W
YOR105W	YOR105W
O3217	YOR105W
YOR108C-A	YOR108C-A
YOR111W	YOR111W
O3237	YOR111W
YOR3237W	YOR111W
YOR114W	YOR114W
O3248	YOR114W
YOR3248w	YOR114W
YOR121C	YOR121C
O3272	YOR121C
YOR131C	YOR131C
O3311	YOR131C
YOR3311c	YOR131C
YOR139C	YOR139C
O3335	YOR139C
YOR146W	YOR146W
O3518	YOR146W
YOR161C-C	YOR161C-C
YOR161W-A	YOR161W-A
YOR161W-B	YOR161W-B
YOR169C	YOR169C
O3605	YOR169C
YOR170W	YOR170W
O3610	YOR170W
YOR186C-A	YOR186C-A
YOR186W	YOR186W
YOR192C-C	YOR192C-C
YOR199W	YOR199W
O4821	YOR199W
YOR200W	YOR200W
O4824	YOR200W
YOR203W	YOR203W
O4833	YOR203W
YOR214C	YOR214C
YO50-4	YOR214C
YOR218C	YOR218C
O5008	YOR218C
O5042	YOR218C
YOR50-8	YOR218C
YOR223W	YOR223W
YOR50-13	YOR223W
